transaction_id,customer_id,product_id,quantity,unit_price,total_amount,created_at,payment_status,order_source
T52612,C1585,P233,1,331.16,331.16,2023-11-11 21:05:00,charged_back,partner
T52613,C1200,P220,5,38.29,191.45,24-09-2024 23:51,PAID,mobile
T52614,C1574,P227,3,15.62,46.86,16-04-2023 00:26,,web
T52615,C1630,P210,1,109.64,109.64,04/18/2023 10:47 PM,charged_back,web
T52616,C1753,P220,1,41.65,41.65,01/27/2024 08:24 PM,pending,partner
T52617,C1536,P247,1,262.16,262.16,12/07/2024 07:05 PM,refunded,web
T52618,C1252,P231,1,65.4,65.4,18-01-2023 01:57,charged_back,web
T52619,C1248,P248,1,102.75,102.75,2025-02-10 22:46:00,paid,partner
T52620,C1073,P209,5,49.04,245.2,2024-06-23 20:08:00,pending,web
T52621,C1272,P235,1,146.0,146.0,13-06-2023 21:16,pending,
T52622,C1795,P242,5,30.38,151.9,18-05-2023 23:07,charged_back,web
T52623,C1440,P240,2,168.5,337.0,2024-02-19 17:09:00,refunded,mobile
T52624,C1331,P228,1,124.21,124.21,03/03/2024 04:59 PM,paid,
T52625,C1701,P203,2,86.76,173.52,05/09/2023 04:43 AM,paid,mobile
T52626,C1589,P212,5,3.55,17.75,2023-03-27 20:51:00,pending,store
T52627,C1091,P209,1,60.43,60.43,26-05-2024 11:59,refunded,mobile
T52628,C1115,P203,5,110.79,553.95,10/15/2024 12:10 PM,paid,web
T52629,C1687,P214,5,110.43,552.15,10/27/2024 12:53 PM,PAID,mobile
T52630,C1423,P211,3,184.92,554.76,25-09-2024 18:49,PAID,mobile
T52631,C1433,P202,3,140.51,421.53,26-01-2024 04:01,PAID,partner
T52632,C1374,P230,1,128.77,128.77,06/25/2024 06:40 AM,refunded,web
T52633,C1356,P216,1,15.6,15.6,10/05/2023 03:36 PM,paid,mobile
T52634,C1195,P210,3,113.24,339.72,26-12-2024 02:47,PAID,
T52635,C1328,P245,5,123.82,619.1,01/04/2023 12:22 AM,charged_back,store
T52636,C1352,P229,5,146.97,734.85,08/05/2024 07:08 AM,refunded,partner
T52637,C1608,P227,1,7.77,7.77,2024-11-08 20:40:00,paid,
T52638,C1671,P207,1,N/A,,10-10-2024 11:31,,store
T52639,C1024,P231,1,47.55,47.55,05/13/2023 04:35 AM,PAID,mobile
T52640,C1788,P202,1,157.6,157.6,10/04/2024 02:03 PM,pending,
T52641,C1312,P228,2,101.57,203.14,21-12-2024 06:10,paid,partner
T52642,C1173,P222,1,80.24,80.24,30-05-2023 00:02,charged_back,mobile
T52643,C1358,P245,1,126.04,126.04,22-10-2024 21:29,PAID,
T52644,C1631,P235,1,112.7,112.7,10/01/2023 05:21 PM,refunded,
T52645,C1452,P231,1,54.98,54.98,09/22/2024 03:47 PM,refunded,mobile
T52646,C1638,P229,2,108.38,216.76,2023-05-12 08:51:00,charged_back,partner
T52647,C1149,P231,1,49.64,49.64,15-07-2023 17:29,charged_back,store
T52648,C1451,P207,3,11.14,33.42,06-05-2023 04:39,refunded,web
T52649,C1045,P246,1,-0.28,-0.28,2023-12-25 02:18:00,paid,web
T52650,C1239,P209,1,43.84,43.84,2023-12-09 05:57:00,refunded,web
T52651,C1204,P207,1,7.0,7.0,01/04/2025 01:21 AM,PAID,web
T52652,C1701,P222,2,89.84,179.68,11/24/2024 04:56 PM,charged_back,
T52653,C1382,P205,2,76.42,152.84,19-10-2024 00:45,refunded,mobile
T52654,C1159,P213,3,143.16,429.48,31-05-2023 20:33,pending,web
T52655,C1775,P218,1,N/A,,2024-02-14 00:51:00,paid,mobile
T52656,C1745,P211,5,154.16,770.8,01/25/2024 01:18 AM,,web
T52657,C1087,P210,5,80.65,403.25,19-07-2024 00:11,pending,web
T52658,C1115,P247,1,217.33,217.33,2023-07-06 08:00:00,PAID,
T52659,C1757,P232,1,25.93,25.93,2024-03-04 11:54:00,pending,store
T52660,C1055,P217,1,171.03,171.03,2023-11-04 15:16:00,paid,
T52661,C1248,P236,2,21.75,43.5,04/06/2024 12:44 PM,refunded,
T52662,C1635,P242,2,47.73,95.46,13-09-2024 10:02,,
T52663,C1151,P237,1,232.35,232.35,2025-01-05 18:01:00,,web
T52664,C1294,P213,3,N/A,,2023-09-21 02:40:00,charged_back,partner
T52665,C1014,P237,2,163.13,326.26,29-05-2024 23:37,,web
T52666,C1351,P200,5,83.93,419.65,01-06-2024 10:27,pending,
T52667,C1710,P233,1,238.75,238.75,2024-02-06 22:16:00,PAID,store
T52668,C1113,P249,1,126.32,126.32,07/29/2023 01:06 AM,,mobile
T52669,C1312,P236,1,19.92,19.92,2026-07-22 10:40:00,,
T52670,C1460,P211,1,145.74,145.74,12/29/2023 01:51 PM,paid,web
T52671,C1482,P226,1,37.09,37.09,18-05-2023 07:32,PAID,web
T52672,C1023,P204,1,142.87,142.87,26-07-2024 15:33,refunded,partner
T52673,C1339,P215,1,95.68,95.68,04-06-2024 16:28,charged_back,mobile
T52674,C1214,P249,5,118.14,590.7,01/15/2025 12:22 PM,PAID,
T52675,C1757,P231,2,,,11-03-2024 22:58,,
T52676,C1550,P243,1,48.99,48.99,09/20/2024 07:53 PM,paid,web
T52677,C1216,P206,1,79.37,79.37,2023-09-01 02:13:00,paid,
T52678,C1208,P221,1,103.59,103.59,03-02-2024 21:03,PAID,web
T52679,C1559,P201,1,44.86,44.86,03/02/2024 08:08 PM,paid,web
T52680,C1535,P218,1,224.76,224.76,22-05-2023 18:01,charged_back,
T52681,C1768,P243,1,42.99,42.99,04/01/2023 03:51 AM,refunded,mobile
T52682,C1264,P243,1,60.57,60.57,01/14/2025 06:35 AM,refunded,web
T52683,C1561,P207,5,N/A,,27-01-2024 00:59,paid,web
T52684,C1494,P225,5,130.92,654.6,2023-10-14 15:53:00,PAID,store
T52685,C1637,P223,1,104.32,104.32,26-08-2024 08:42,,store
T52686,C1747,P237,1,176.79,176.79,2025-02-10 14:57:00,,web
T52687,C1144,P206,1,87.38,87.38,23-03-2023 18:39,charged_back,web
T52688,C1711,P220,2,24.93,49.86,16-01-2023 06:32,paid,mobile
T52689,C1715,P209,1,41.81,41.81,2023-01-18 06:21:00,refunded,
T52690,C1684,P201,3,37.82,113.46,05/05/2023 11:46 PM,paid,store
T52691,C1018,P205,1,92.52,92.52,09/20/2023 04:37 PM,PAID,store
T52692,C1385,P229,2,139.73,279.46,2025-02-22 10:46:00,PAID,store
T52693,C1596,P245,1,158.52,158.52,09-09-2023 17:10,pending,store
T52694,C1679,P242,1,33.93,33.93,05-01-2025 18:18,pending,mobile
T52695,C1539,P230,2,124.61,249.22,11/12/2023 02:37 AM,refunded,store
T52696,C1044,P229,1,122.19,122.19,12/29/2024 03:16 AM,refunded,
T52697,C1261,P240,1,206.65,206.65,2024-04-15 18:46:00,PAID,
T52698,C1174,P217,1,193.68,193.68,18-02-2023 11:14,,web
T52699,C1061,P238,1,54.24,54.24,2023-11-12 14:08:00,,partner
T52700,C1290,P242,1,41.7,41.7,28-07-2024 07:37,pending,store
T52701,C1205,P200,5,110.87,554.35,01/03/2024 02:47 AM,PAID,mobile
T52702,C1713,P221,1,95.42,95.42,23-02-2024 15:13,charged_back,web
T52703,C1632,P202,5,174.01,870.05,2024-10-16 01:52:00,paid,web
T52704,C1277,P241,3,137.57,412.71,2024-07-31 10:46:00,refunded,
T52705,C1054,P239,1,69.25,69.25,31-01-2026 04:42,refunded,mobile
T52706,C1476,P228,1,135.38,135.38,01/17/2025 12:31 PM,refunded,mobile
T52707,C1670,P220,1,,,09-01-2023 17:16,paid,store
T52708,C1008,P246,5,-9.19,-45.95,06/06/2024 04:25 PM,pending,partner
T52709,C1068,P246,1,0.66,0.66,10/03/2024 04:47 PM,PAID,web
T52710,C1397,P236,5,16.5,82.5,27-02-2025 13:53,PAID,web
T52711,C1676,P208,3,,,2023-12-06 12:44:00,PAID,partner
T52712,C1277,P213,3,108.3,324.9,11/07/2024 04:37 AM,,partner
T52713,C1678,P203,3,89.18,267.54,06/20/2023 11:49 AM,charged_back,web
T52714,C1675,P241,1,162.92,162.92,10-11-2024 21:34,pending,mobile
T52715,C1368,P218,1,309.64,309.64,10-11-2024 05:55,paid,mobile
T52716,C1110,P220,5,38.37,191.85,06/12/2023 04:57 PM,charged_back,
T52717,C1019,P203,1,103.98,103.98,2023-06-18 22:34:00,pending,store
T52718,C1299,P247,1,284.88,284.88,2023-01-02 03:33:00,charged_back,web
T52719,C1664,P204,3,107.21,321.63,12-08-2023 04:15,PAID,web
T52720,C1395,P235,2,137.91,275.82,18-01-2024 06:02,paid,
T52721,C1236,P238,1,53.85,53.85,23-03-2024 16:32,refunded,mobile
T52722,C1389,P224,1,46.58,46.58,18-12-2023 13:34,refunded,
T52723,C1520,P205,1,91.95,91.95,14-01-2025 09:43,refunded,
T52724,C1726,P225,5,128.44,642.2,08-03-2024 15:58,paid,web
T52725,C1101,P216,5,,,24-02-2024 20:31,PAID,partner
T52726,C1323,P211,3,136.94,410.82,05/29/2024 12:39 AM,PAID,web
T52727,C1496,P215,1,113.81,113.81,02/13/2024 08:20 AM,PAID,mobile
T52728,C1611,P249,1,141.06,141.06,07/18/2024 07:30 AM,paid,store
T52729,C1544,P225,3,144.59,433.77,10/03/2023 11:17 PM,charged_back,partner
T52730,C1090,P205,5,74.06,370.3,11-08-2024 10:53,paid,mobile
T52731,C1190,P201,1,47.41,47.41,11-08-2024 15:21,PAID,partner
T52732,C1203,P213,1,116.81,116.81,05/31/2023 02:14 AM,pending,
T52733,C1512,P210,5,97.28,486.4,2024-01-01 20:12:00,paid,
T52734,C1468,P224,2,40.97,81.94,25-03-2023 15:20,charged_back,mobile
T52735,C1574,P249,1,144.32,144.32,19-12-2023 21:50,pending,
T52736,C1729,P225,1,139.76,139.76,12/27/2024 10:38 AM,paid,
T52737,C1022,P218,3,282.77,848.31,05-10-2024 05:59,refunded,web
T52738,C1040,P241,3,155.78,467.34,30-05-2024 22:39,,
T52739,C1253,P248,1,N/A,,15-05-2024 08:34,pending,mobile
T52740,C1542,P241,1,158.88,158.88,06/14/2027 02:17 PM,paid,mobile
T52741,C1312,P209,5,65.09,325.45,03/31/2023 09:04 PM,refunded,
T52742,C1341,P207,2,4.08,8.16,12/23/2024 08:18 PM,paid,partner
T52743,C1501,P219,1,,,23-06-2024 12:43,paid,
T52744,C1402,P231,3,51.73,155.19,2023-06-10 13:28:00,charged_back,partner
T52745,C1762,P227,5,2.92,14.6,27-11-2023 03:53,PAID,mobile
T52746,C1160,P247,1,N/A,,2025-02-05 20:07:00,,
T52747,C1018,P219,1,71.8,71.8,23-09-2024 19:31,PAID,store
T52748,C1355,P243,1,41.61,41.61,2024-03-10 08:21:00,charged_back,
T52749,C1700,P238,1,60.04,60.04,18-08-2023 08:39,charged_back,partner
T52750,C1360,P208,2,N/A,,21-02-2024 11:50,,store
T52751,C1363,P222,3,68.6,205.8,2023-11-22 02:49:00,pending,store
T52752,C1640,P242,5,36.78,183.9,01/02/2024 08:27 PM,PAID,web
T52753,C1309,P206,1,79.65,79.65,15-11-2023 03:39,,web
T52754,C1241,P223,3,103.95,311.85,2024-02-17 14:33:00,charged_back,
T52755,C1513,P232,1,37.1,37.1,2024-09-05 13:15:00,pending,partner
T52756,C1282,P212,1,-3.39,-3.39,01/09/2025 12:58 AM,pending,web
T52757,C1063,P231,2,55.63,111.26,02/21/2023 06:13 PM,,
T52758,C1640,P228,5,124.77,623.85,12/26/2023 11:32 PM,PAID,mobile
T52759,C1263,P224,5,51.97,259.85,2023-07-08 01:53:00,pending,web
T52760,C1396,P230,1,172.58,172.58,23-04-2023 12:50,paid,partner
T52761,C1030,P217,2,204.37,408.74,16-07-2023 01:05,PAID,store
T52762,C1568,P236,1,21.45,21.45,2025-02-15 23:20:00,pending,web
T52763,C1286,P238,2,50.65,101.3,12-08-2024 15:41,PAID,store
T52764,C1230,P227,2,17.53,35.06,10/16/2024 04:11 AM,paid,web
T52765,C1155,P205,3,86.51,259.53,2023-10-15 04:08:00,pending,web
T52766,C1349,P248,3,151.18,453.54,2024-06-20 08:48:00,pending,store
T52767,C1402,P227,1,14.65,14.65,2024-07-08 23:13:00,paid,web
T52768,C1672,P223,1,86.03,86.03,11/09/2023 09:38 PM,pending,mobile
T52769,C1140,P239,3,53.86,161.58,06/21/2023 03:24 PM,PAID,
T52770,C1089,P211,1,174.74,174.74,02/25/2024 05:03 PM,charged_back,store
T52771,C1747,P227,5,3.97,19.85,2024-08-04 20:33:00,refunded,partner
T52772,C1391,P240,1,183.57,183.57,23-02-2025 08:27,refunded,mobile
T52773,C1533,P227,1,11.72,11.72,11/01/2024 10:03 PM,charged_back,partner
T52774,C1694,P205,1,93.4,93.4,03/26/2023 08:55 PM,charged_back,web
T52775,C1627,P202,3,157.16,471.48,02-06-2024 01:17,PAID,partner
T52776,C1640,P232,1,30.01,30.01,01/09/2023 06:12 AM,pending,web
T52777,C1702,P221,5,118.14,590.7,2023-11-04 17:00:00,,web
T52778,C1232,P229,1,156.66,156.66,2023-03-15 10:55:00,charged_back,web
T52779,C1427,P243,5,45.55,227.75,2023-08-13 14:47:00,refunded,web
T52780,C1246,P214,2,,,09/05/2023 11:50 AM,charged_back,partner
T52781,C1586,P241,2,155.67,311.34,23-06-2024 12:25,refunded,mobile
T52782,C1156,P243,5,49.46,247.3,02/03/2025 03:06 PM,PAID,
T52783,C1436,P245,3,164.67,494.01,2023-12-21 10:16:00,charged_back,web
T52784,C1319,P209,3,42.22,126.66,10/07/2023 01:56 PM,pending,web
T52785,C1619,P231,1,41.21,41.21,2023-01-17 11:15:00,paid,mobile
T52786,C1337,P233,1,292.38,292.38,2024-08-22 04:57:00,PAID,web
T52787,C1459,P240,2,182.67,365.34,02/07/2024 01:39 AM,paid,web
T52788,C1555,P241,3,139.71,419.13,2024-03-23 15:54:00,pending,mobile
T52789,C1134,P233,2,248.26,496.52,10/01/2023 11:52 PM,,web
T52790,C1211,P205,3,90.2,270.6,02/17/2024 08:44 PM,refunded,
T52791,C1668,P218,2,249.5,499.0,22-05-2023 15:08,paid,web
T52792,C1141,P229,2,108.74,217.48,02/19/2023 08:21 PM,pending,partner
T52793,C1594,P227,3,4.53,13.59,06-02-2025 06:25,refunded,web
T52794,C1554,P205,1,69.41,69.41,12/14/2024 09:39 AM,,partner
T52795,C1700,P230,1,125.79,125.79,08/10/2024 02:06 AM,PAID,web
T52796,C1207,P219,1,79.6,79.6,2024-09-05 22:09:00,pending,store
T52797,C1141,P209,1,64.28,64.28,2024-12-28 16:52:00,,store
T52798,C1316,P208,1,183.19,183.19,24-12-2023 13:28,pending,store
T52799,C1705,P243,3,45.07,135.21,26-01-2025 20:59,paid,store
T52800,C1722,P219,1,84.6,84.6,11/30/2024 04:51 AM,,partner
T52801,C1536,P215,3,120.63,361.89,05/28/2024 11:47 AM,,web
T52802,C1138,P233,5,238.99,1194.95,02/13/2023 05:05 AM,pending,web
T52803,C1440,P227,1,12.68,12.68,01-01-2024 10:46,charged_back,mobile
T52804,C1788,P218,3,306.34,919.02,26-10-2024 21:13,refunded,store
T52805,C1148,P236,2,,,07/24/2024 07:55 AM,paid,
T52806,C1671,P203,3,91.21,273.63,21-01-2023 21:31,charged_back,web
T52807,C1578,P235,5,109.93,549.65,09-04-2024 10:55,charged_back,store
T52808,C1161,P204,5,158.79,793.95,24-11-2023 17:08,pending,partner
T52809,C1325,P202,3,173.0,519.0,02-04-2023 05:24,,store
T52810,C1069,P232,1,25.02,25.02,06-07-2023 13:16,refunded,store
T52811,C1570,P206,1,90.63,90.63,2023-08-11 19:23:00,pending,partner
T52812,C1545,P232,1,29.71,29.71,02/12/2024 03:41 PM,PAID,mobile
T52813,C1736,P227,1,14.56,14.56,2024-06-08 08:18:00,refunded,web
T52814,C1121,P226,5,25.24,126.2,02/05/2025 12:00 PM,PAID,mobile
T52815,C1188,P206,1,77.88,77.88,04/01/2024 05:39 PM,pending,mobile
T52816,C1325,P229,3,159.51,478.53,2025-03-06 00:53:00,paid,
T52817,C1149,P242,1,45.68,45.68,05/07/2024 10:05 AM,charged_back,store
T52818,C1744,P246,1,-2.73,-2.73,2024-11-13 18:44:00,,web
T52819,C1030,P236,1,11.73,11.73,06-08-2024 03:38,charged_back,web
T52820,C1783,P216,1,4.96,4.96,05/31/2024 02:29 AM,charged_back,
T52821,C1326,P222,3,78.88,236.64,09-05-2024 11:23,pending,partner
T52822,C1423,P216,1,7.16,7.16,2023-03-12 04:36:00,paid,
T52823,C1421,P237,1,211.74,211.74,2024-11-24 22:17:00,charged_back,partner
T52824,C1310,P205,1,N/A,,2023-11-03 03:50:00,PAID,
T52825,C1453,P249,5,137.51,687.55,11/11/2023 07:49 PM,,web
T52826,C1763,P232,1,33.41,33.41,19-06-2023 10:13,PAID,
T52827,C1652,P201,1,44.56,44.56,11/19/2024 03:27 AM,,web
T52828,C1756,P207,1,7.02,7.02,2023-10-10 19:34:00,,mobile
T52829,C1280,P247,1,207.17,207.17,2023-07-02 16:48:00,charged_back,web
T52830,C1155,P242,1,38.64,38.64,11/20/2024 07:33 AM,PAID,partner
T52831,C1797,P229,5,121.55,607.75,10-03-2025 20:21,PAID,web
T52832,C1192,P211,1,178.68,178.68,09-11-2024 18:30,,partner
T52833,C1109,P211,1,173.29,173.29,2023-10-06 14:28:00,,web
T52834,C1134,P225,3,129.68,389.04,20-03-2024 11:24,pending,partner
T52835,C1189,P202,1,154.97,154.97,2025-03-09 10:37:00,PAID,mobile
T52836,C1026,P205,1,95.71,95.71,02/07/2023 03:01 PM,pending,
T52837,C1780,P226,5,47.86,239.3,01/06/2024 10:19 AM,charged_back,
T52838,C1626,P245,1,147.96,147.96,12-01-2025 19:16,pending,partner
T52839,C1631,P219,5,73.12,365.6,10/26/2024 10:13 PM,PAID,
T52840,C1273,P220,3,32.21,96.63,2024-10-15 09:14:00,paid,partner
T52841,C1620,P237,1,210.87,210.87,2025-02-23 13:34:00,paid,store
T52842,C1580,P246,1,-6.61,-6.61,27-04-2024 21:31,paid,store
T52843,C1627,P229,1,118.97,118.97,15-04-2023 10:55,charged_back,store
T52844,C1236,P248,5,125.12,625.6,25-02-2024 18:11,,store
T52845,C1610,P242,3,,,05/25/2023 11:00 PM,charged_back,web
T52846,C1237,P228,1,133.42,133.42,19-08-2024 08:49,charged_back,
T52847,C1236,P239,5,48.85,244.25,09/19/2024 01:31 AM,,mobile
T52848,C1703,P216,1,7.83,7.83,2024-02-19 22:15:00,refunded,web
T52849,C1026,P221,2,114.26,228.52,04/20/2026 03:22 AM,charged_back,web
T52850,C1367,P211,3,158.79,476.37,2023-08-04 11:37:00,pending,store
T52851,C1081,P213,1,148.41,148.41,04/19/2024 02:07 PM,paid,partner
T52852,C1704,P211,1,164.9,164.9,02/22/2023 09:03 PM,PAID,
T52853,C1798,P205,1,89.09,89.09,04/23/2023 03:21 AM,charged_back,partner
T52854,C1488,P247,5,236.32,1181.6,20-10-2024 08:29,PAID,web
T52855,C1137,P238,1,65.23,65.23,2024-04-10 07:49:00,refunded,
T52856,C1514,P216,1,16.55,16.55,10/22/2023 07:16 PM,,web
T52857,C1619,P243,1,57.92,57.92,09/04/2023 09:04 PM,PAID,
T52858,C1480,P206,5,67.85,339.25,06-11-2024 08:44,charged_back,web
T52859,C1729,P227,1,4.25,4.25,03-07-2024 15:08,PAID,web
T52860,C1665,P234,1,150.06,150.06,06/27/2023 11:23 AM,PAID,
T52861,C1382,P201,1,55.81,55.81,04/24/2024 04:21 PM,pending,partner
T52862,C1188,P200,1,96.65,96.65,02/15/2024 08:06 AM,refunded,web
T52863,C1396,P225,3,147.22,441.66,2023-08-17 10:17:00,charged_back,partner
T52864,C1503,P207,5,10.15,50.75,2024-10-25 23:40:00,charged_back,
T52865,C1485,P200,3,121.93,365.79,2024-05-14 09:06:00,paid,store
T52866,C1140,P210,1,110.74,110.74,07-02-2024 17:21,paid,
T52867,C1167,P241,5,177.99,889.95,10/26/2024 11:29 AM,refunded,store
T52868,C1197,P230,5,137.6,688.0,2023-08-08 19:42:00,pending,web
T52869,C1231,P229,5,141.49,707.45,11/18/2023 04:15 AM,PAID,mobile
T52870,C1033,P244,2,-9.29,-18.58,2023-05-29 17:23:00,refunded,mobile
T52871,C1418,P225,5,144.87,724.35,2024-01-17 11:35:00,paid,mobile
T52872,C1782,P242,1,44.4,44.4,01/19/2023 09:47 PM,charged_back,web
T52873,C1015,P247,5,290.44,1452.2,2024-08-19 11:31:00,,
T52874,C1276,P238,5,60.81,304.05,02/03/2025 07:19 PM,pending,
T52875,C1422,P246,3,-2.85,-8.55,14-05-2024 11:59,pending,
T52876,C1227,P231,3,50.14,150.42,2024-05-28 03:41:00,,partner
T52877,C1760,P219,1,67.56,67.56,02/23/2024 12:02 PM,,web
T52878,C1687,P239,2,54.39,108.78,2023-06-09 16:49:00,PAID,mobile
T52879,C1207,P239,1,65.35,65.35,26-09-2023 20:40,PAID,store
T52880,C1775,P223,1,105.6,105.6,01-05-2023 06:26,refunded,web
T52881,C1209,P244,1,-14.29,-14.29,2023-06-21 07:13:00,pending,web
T52882,C1067,P243,1,39.09,39.09,2025-01-29 23:41:00,refunded,web
T52883,C1181,P244,3,-2.67,-8.01,10/15/2024 09:28 AM,charged_back,partner
T52884,C1449,P243,5,,,02-01-2023 09:01,PAID,web
T52885,C1631,P225,2,114.7,229.4,2024-04-21 03:16:00,paid,mobile
T52886,C1501,P219,1,59.37,59.37,02/15/2024 06:28 PM,pending,
T52887,C1704,P205,2,93.43,186.86,2024-10-10 22:06:00,charged_back,store
T52888,C1332,P208,1,153.61,153.61,2023-09-18 23:31:00,paid,web
T52889,C1468,P208,5,154.41,772.05,11/16/2024 06:31 PM,pending,store
T52890,C1252,P200,5,100.06,500.3,2025-01-07 22:15:00,paid,store
T52891,C1437,P212,2,9.12,18.24,12-04-2026 03:35,charged_back,web
T52892,C1414,P207,1,4.74,4.74,24-12-2023 22:20,,web
T52893,C1794,P201,1,49.85,49.85,2024-08-08 10:02:00,PAID,partner
T52894,C1042,P244,2,-14.6,-29.2,06/14/2024 10:13 PM,refunded,
T52895,C1622,P212,1,8.74,8.74,2024-05-26 09:23:00,charged_back,mobile
T52896,C1752,P201,2,,,01/01/2025 12:02 PM,pending,store
T52897,C1389,P213,1,154.99,154.99,05/06/2023 02:01 PM,paid,web
T52898,C1737,P230,2,153.28,306.56,2023-07-15 19:52:00,PAID,
T52899,C1320,P241,1,167.8,167.8,2024-02-02 03:01:00,charged_back,web
T52900,C1403,P209,1,43.59,43.59,2023-03-21 14:22:00,pending,store
T52901,C1626,P241,1,184.43,184.43,2024-09-22 21:01:00,charged_back,web
T52902,C1760,P215,3,99.48,298.44,05-11-2024 01:48,PAID,web
T52903,C1585,P227,2,17.42,34.84,18-04-2023 14:47,refunded,store
T52904,C1608,P240,5,191.42,957.1,2023-02-06 12:29:00,charged_back,mobile
T52905,C1549,P234,1,162.36,162.36,09-08-2024 20:17,,web
T52906,C1537,P212,5,0.34,1.7,11-08-2024 01:31,PAID,
T52907,C1656,P205,1,81.89,81.89,2024-07-10 13:44:00,refunded,mobile
T52908,C1721,P219,1,83.44,83.44,09/03/2024 05:33 AM,paid,web
T52909,C1039,P249,1,,,2023-11-17 10:43:00,refunded,mobile
T52910,C1533,P229,1,157.75,157.75,04/11/2023 12:57 PM,,
T52911,C1111,P209,1,46.99,46.99,12/21/2024 04:07 AM,,
T52912,C1462,P230,2,139.42,278.84,02/06/2025 11:37 AM,refunded,mobile
T52913,C1467,P227,5,14.45,72.25,10-03-2025 07:42,charged_back,web
T52914,C1043,P201,3,49.03,147.09,07/16/2024 06:27 PM,refunded,web
T52915,C1251,P207,1,6.96,6.96,2024-03-31 12:43:00,pending,web
T52916,C1531,P210,1,93.29,93.29,2023-09-13 11:12:00,charged_back,web
T52917,C1550,P209,1,47.04,47.04,2024-03-14 15:15:00,paid,mobile
T52918,C1405,P247,1,259.29,259.29,12-01-2024 21:50,refunded,web
T52919,C1752,P244,2,-0.16,-0.32,12/31/2023 10:33 PM,pending,web
T52920,C1040,P228,1,102.17,102.17,2024-08-31 13:02:00,charged_back,web
T52921,C1571,P231,2,58.57,117.14,2024-05-15 01:29:00,charged_back,store
T52922,C1396,P230,5,133.38,666.9,12-05-2023 04:34,refunded,store
T52923,C1528,P201,2,62.46,124.92,07/05/2024 06:17 AM,paid,store
T52924,C1783,P228,1,103.98,103.98,03/08/2025 02:13 AM,refunded,store
T52925,C1645,P237,5,182.65,913.25,08/25/2023 11:52 AM,refunded,mobile
T52926,C1050,P215,3,108.97,326.91,20-04-2023 06:39,paid,store
T52927,C1194,P212,1,6.27,6.27,01/08/2023 02:17 AM,paid,mobile
T52928,C1298,P218,5,262.19,1310.95,2023-07-14 01:38:00,PAID,web
T52929,C1450,P236,1,17.45,17.45,2024-04-24 09:10:00,pending,mobile
T52930,C1407,P225,3,130.35,391.05,05/19/2024 08:19 PM,charged_back,
T52931,C1311,P203,1,N/A,,09/21/2024 07:27 AM,,store
T52932,C1792,P221,2,118.11,236.22,19-02-2024 21:59,PAID,mobile
T52933,C1292,P200,2,112.55,225.1,08/19/2023 10:30 AM,PAID,partner
T52934,C1472,P206,1,73.63,73.63,2024-12-30 23:36:00,pending,partner
T52935,C1170,P240,1,221.34,221.34,28-02-2024 14:49,PAID,web
T52936,C1432,P245,1,169.44,169.44,03/06/2023 10:17 PM,paid,mobile
T52937,C1301,P227,5,7.29,36.45,06/16/2024 12:12 AM,pending,store
T52938,C1627,P226,1,38.38,38.38,12/21/2024 09:00 PM,refunded,partner
T52939,C1055,P231,1,43.71,43.71,11/11/2024 01:58 AM,refunded,store
T52940,C1706,P247,1,258.86,258.86,04/12/2024 09:46 PM,,store
T52941,C1529,P237,1,191.39,191.39,08/22/2023 11:49 AM,pending,web
T52942,C1145,P238,1,58.99,58.99,05-10-2024 13:53,refunded,store
T52943,C1474,P246,1,-8.49,-8.49,01/09/2024 05:52 PM,pending,
T52944,C1661,P235,5,111.29,556.45,2023-06-07 12:52:00,charged_back,web
T52945,C1462,P218,3,308.07,924.21,2023-01-26 16:11:00,charged_back,web
T52946,C1092,P202,1,145.81,145.81,17-12-2023 05:42,paid,
T52947,C1739,P231,1,57.87,57.87,01-03-2024 07:57,paid,
T52948,C1512,P225,1,135.61,135.61,16-01-2025 15:51,PAID,web
T52949,C1115,P231,3,47.34,142.02,2024-08-28 08:45:00,PAID,partner
T52950,C1184,P232,5,31.59,157.95,08-03-2025 02:09,,store
T52951,C1797,P237,1,227.48,227.48,2024-06-02 16:24:00,paid,
T52952,C1599,P246,5,3.21,16.05,03/15/2024 06:06 PM,pending,partner
T52953,C1712,P239,1,64.27,64.27,2023-04-01 04:43:00,charged_back,store
T52954,C1559,P243,1,36.73,36.73,12-05-2023 06:50,PAID,partner
T52955,C1138,P231,1,62.54,62.54,20-06-2023 02:16,refunded,mobile
T52956,C1402,P214,2,117.8,235.6,03-10-2024 21:10,charged_back,web
T52957,C1423,P245,3,142.12,426.36,27-11-2023 05:51,,store
T52958,C1331,P203,2,109.97,219.94,01/22/2024 02:59 AM,PAID,store
T52959,C1461,P233,1,328.03,328.03,21-04-2023 18:31,paid,store
T52960,C1025,P201,1,,,10/19/2024 05:36 PM,,web
T52961,C1183,P227,1,11.97,11.97,2023-05-31 10:51:00,refunded,partner
T52962,C1464,P236,2,21.62,43.24,2024-09-25 09:25:00,paid,partner
T52963,C1604,P220,1,25.78,25.78,02/15/2025 10:28 AM,refunded,store
T52964,C1729,P235,1,118.18,118.18,2023-09-28 20:40:00,pending,store
T52965,C1206,P204,1,N/A,,07-10-2023 12:58,paid,mobile
T52966,C1465,P217,3,213.54,640.62,2024-01-17 22:13:00,refunded,web
T52967,C1092,P241,5,158.9,794.5,07/05/2023 11:43 AM,,mobile
